product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
33c4b54c2a3e60ac5beb217d833d9f52,ferramentas_jardim,590,9860,50,16500,300,230,200,garden_tools
1269d60fc5efbcf03e7eea49213091c6,cama_mesa_banho,270,4230,10,2000,160,120,110,bed_bath_table
fde0eff565370716f3400d2bdf4e148a,cama_mesa_banho,580,1240,20,63500,950,80,500,bed_bath_table
6f1c4346d1a3630832ef0128e82eb6fb,automotivo,580,6510,50,67500,720,40,460,auto
c615ac0ef96d723029051d29d7cd2d16,beleza_saude,570,14790,10,1000,300,120,160,health_beauty
bd378eb2fc8d592ac989db18fb35bbf2,beleza_saude,380,12420,10,55750,280,230,280,health_beauty
281a353d0819c43883117f23a99a8410,fashion_bolsas_e_acessorios,430,7800,60,500,180,180,120,fashion_bags_accessories
fc7b2bd9172746b4151710bc2132f6a7,papelaria,480,3790,10,3000,280,70,150,stationery
230aa1590e1e7bc88252d8f1649109c2,cama_mesa_banho,590,8420,10,11750,280,80,280,bed_bath_table
38e28b7814d36bc84b972a75dd7c5ce7,market_place,630,9370,10,2000,460,40,110,market_place
44561c9878089165871c1d9956da49dc,esporte_lazer,570,9130,10,16000,200,400,300,sports_leisure
b07d4d53510cb94a50f0088119134afe,ferramentas_jardim,560,8750,20,151000,450,450,370,garden_tools
6ddc8b938d09dc6cdc48aff7252e5f0e,moveis_decoracao,550,14310,30,2000,350,20,250,furniture_decor
c3002d67c0b8c6449c3a80c1556ad8c5,moveis_cozinha_area_de_servico_jantar_e_jardim,530,15630,30,33000,400,200,600,kitchen_dining_laundry_garden_furniture
1d65c98a734ff9df50578e6199d79a43,esporte_lazer,470,9720,10,14500,240,200,200,sports_leisure
cd23ec4a774a11839255737299a05f4d,automotivo,550,9170,10,17750,360,70,240,auto
8b6bd2f1787ccf9f63fa540492dd74c2,automotivo,410,15180,20,10000,370,120,350,auto
640fcadaeb5f06f26d6b07d366cebd34,moveis_decoracao,590,19880,30,25500,650,80,450,furniture_decor
5a4ff3aa2e6d215d457a8d706fbf2272,cama_mesa_banho,560,6740,10,13250,190,170,230,bed_bath_table
c29a770821480abc0e0150220a24e7cc,moveis_decoracao,570,2660,10,10000,400,60,320,furniture_decor
ada1a8827eb941c40a281fc1be034949,consoles_games,550,8200,20,3500,160,130,160,consoles_games
7d6bf2a74c5881cd8f7159032ad593e7,utilidades_domesticas,340,6340,10,5000,160,180,110,housewares
50908a7240199b240e6d857e740cafd8,beleza_saude,390,6920,20,4290,190,160,180,health_beauty
010951987d78f9d52fbf50a43b690ba1,informatica_acessorios,550,4410,10,11000,400,200,200,computers_accessories
9f9d0d6ad3c84f4f0f6748167d2a6dfc,informatica_acessorios,530,5720,30,9000,300,60,160,computers_accessories
71a8ee0a8b3fe29f6d89c75e6c1d2dba,telefonia,580,3050,10,1500,190,40,110,telephony
2ca577417c24f9ac43a02a55de095d32,cama_mesa_banho,590,8840,10,4500,280,100,260,bed_bath_table
e9de4d4332d0f60d443dadf3171ad6d4,automotivo,350,2830,10,112000,250,180,180,auto
965ab297b516455ba5bae37d17bc51f8,beleza_saude,520,18280,10,11000,250,130,200,health_beauty
b5e13c9a353102f79c6206ff5cb61a50,brinquedos,590,2490,20,15000,400,250,200,toys
dea59da50d67605ee4505aade2fcfee7,consoles_games,310,6370,10,5560,300,120,150,consoles_games
0921c85f1ae48534995bff5348e3d9d7,esporte_lazer,210,5480,10,11000,170,40,110,sports_leisure
a0f73bcb4e1fcfb056cfdc6ca7222249,telefonia,570,11640,30,2000,180,60,200,telephony
302ff907f751a6ff40456ba47db233ae,beleza_saude,570,5110,10,7100,210,150,110,health_beauty
4dfbe01419f983d397ed0439f090541d,cama_mesa_banho,490,7290,10,23500,200,300,300,bed_bath_table
b625929cf412ff2c73f64485b23a5202,moveis_decoracao,590,1970,80,9500,310,110,260,furniture_decor
00905d58c87afcbce21420b3712cacaa,cama_mesa_banho,590,2530,10,38750,460,120,430,bed_bath_table
93a12c289ca2b78e7069e469f5053ef2,informatica_acessorios,550,4080,10,2330,160,140,150,computers_accessories
2efe79c475e4c22430aedf7eacc830ee,esporte_lazer,600,15070,10,19000,250,250,250,sports_leisure
6a57e06a7c336f433090a6eeacafdb45,moveis_sala,580,2850,30,66500,550,110,350,furniture_living_room
e79cd83f9050b980118e3e3a5930b577,cama_mesa_banho,580,4020,10,21000,400,100,300,bed_bath_table
c5d5fed9e3002dc5313d874d7f9a0ff0,instrumentos_musicais,410,17410,30,60500,600,150,400,musical_instruments
9fa7e05ae5cddeb74ff2fe5046b742db,beleza_saude,550,4490,10,300000,550,750,610,health_beauty
19fdf478915162331ece9adfd669b88e,fashion_calcados,540,4040,40,8500,220,120,330,fashion_shoes
1dcff375b928a1807562ea4a895a8046,moveis_decoracao,500,7540,30,11000,300,110,110,furniture_decor
7814c4d0c13dd09411bf75a6c3184e7f,automotivo,370,13830,20,149000,610,250,450,auto
835fdb74fa8c0da45cd0879b1307fcd0,cama_mesa_banho,500,5630,10,11000,350,250,300,bed_bath_table
7f8a4c409bc01200ff3b82e995cf8497,eletrodomesticos,550,2700,10,3500,180,80,130,home_appliances
9c31382f02ac001fe1a33a466471d98c,eletronicos,600,7420,20,22000,220,70,170,electronics
42080692a4543e17940c60a980613abb,eletronicos,270,6280,30,2000,160,150,150,electronics
f3dfe1ebf34697e381de433829e7439b,utilidades_domesticas,180,4130,20,1830,170,130,120,housewares
e74c906e50417096a9c1fb2c5860b010,utilidades_domesticas,540,6980,10,59000,650,120,450,housewares
c64343b6e8d5be28f6564c6959cdfa7c,moveis_decoracao,530,4410,10,35000,600,400,420,furniture_decor
bfce5e847034e1fbbc1ed0bff6a372c7,moveis_decoracao,550,2480,10,18000,400,80,300,furniture_decor
7059637593d1eda31cef9582eba6a170,informatica_acessorios,590,2020,10,9000,350,150,150,computers_accessories
3b123ae5d71b7b0d1b2a3f47c00eec8b,beleza_saude,510,6120,10,3380,210,60,210,health_beauty
c8e327c0df61bc66cdcf76a588c80154,telefonia_fixa,590,17700,50,17000,250,220,240,fixed_telephony
432f8a18d8c5b519bf3860e2f32c3273,relogios_presentes,440,5890,30,8000,180,120,190,watches_gifts
a0fe1efb855f3e786f0650268cd77f44,agro_industria_e_comercio,350,3800,10,1250,200,40,130,agro_industry_and_commerce
45f4784fe1b64e1e5a1b9dade6a83e88,cama_mesa_banho,590,1190,10,22500,360,160,360,bed_bath_table
62f68be290c2e9c8403e306bd023041c,fashion_bolsas_e_acessorios,410,520,10,2000,160,20,110,fashion_bags_accessories
ea10285afcafd4d505a539481c9c576b,utilidades_domesticas,580,4220,20,21500,450,410,140,housewares
48e5af4df590c37a05a29b5c86e020e1,artes,510,4730,10,1500,200,40,200,art
e2e426d1332240070b0a836a854d057b,cama_mesa_banho,570,7010,20,11000,500,120,120,bed_bath_table
9beabf555d105ca84a74570e39e64852,automotivo,290,7660,20,3000,160,100,160,auto
ea7ab4d3d8f539561e8078feaca6ae07,bebes,600,10350,30,14500,420,250,150,baby
04c200c7067838a36677c2cb65f90987,utilidades_domesticas,550,13550,40,3750,160,100,180,housewares
11edd101079c39b8f444dfd7bab5c9f1,moveis_sala,470,5700,40,13500,640,130,180,furniture_living_room
bfdef2976f08b5f72e1cfa276a88f45a,telefonia,250,5380,100,1000,160,30,110,telephony
b3f477c2a1fa5dd064834826a5829be2,construcao_ferramentas_iluminacao,390,4370,10,6000,300,300,300,construction_tools_lights
6253337f05bc888dc4b35d45d1ec3a64,climatizacao,450,7080,10,18750,270,170,270,air_conditioning
30c9836b54b1f5702a078b5b6c63db07,relogios_presentes,540,4430,10,4500,190,130,130,watches_gifts
2c1559e64bc92171b52fdaea272cbf39,casa_construcao,280,9820,10,7500,230,270,270,home_construction
c18b9716f7bfbff80fd3e41cee298c98,brinquedos,270,6910,20,2500,210,100,200,toys
5b22ee51ed70519e97ac231091d12a51,moveis_decoracao,340,1720,10,500,190,70,160,furniture_decor
30b74394f33d50a2af1047ee1cfd5705,eletronicos,540,7300,50,4000,160,120,170,electronics
04014f5d30de9dbe77b421f63985b5ef,automotivo,520,2280,20,55500,550,350,300,auto
ef06c0458c76196646fe25444b793139,beleza_saude,290,2980,40,1000,220,30,140,health_beauty
7137dd34a614f3fb4eb7b734ea5320a3,moveis_escritorio,410,22350,10,152000,580,280,580,office_furniture
738e3bc419b014194ec3587e2321bf61,automotivo,480,3340,10,5000,300,300,300,auto
ee92961b88199a0d4329a6beca8f63da,esporte_lazer,550,3080,20,4500,350,70,250,sports_leisure
1bbab10ac1cf79799f5c997e4817c46a,utilidades_domesticas,440,3300,30,4250,180,180,180,housewares
da2a3bd205509eae7afd98d242983092,eletronicos,520,7210,10,3400,330,140,170,electronics
d55d2479e56093f23ebcf313ceb3bcfe,dvds_blu_ray,430,3990,10,1000,190,30,110,dvds_blu_ray
d159157f1837c548e960ea0e9b00b259,esporte_lazer,590,15710,30,13000,1050,150,150,sports_leisure
bde17838f4e4b0da69933dc1d8e07598,fashion_bolsas_e_acessorios,550,340,10,7000,290,310,490,fashion_bags_accessories
29ffae92a47bf21dd4c109d40b4de7f6,alimentos_bebidas,300,5460,20,3000,200,80,160,food_drink
176120d3ee50ae4945932ce1c6a70f34,perfumaria,400,6240,50,4380,160,120,170,perfumery
b6ae63c5f2b226331d069831d5b1f570,cool_stuff,460,3140,30,18000,440,290,260,cool_stuff
202d6bc7af7609f371b94e032925d314,cama_mesa_banho,540,3900,10,5500,160,100,160,bed_bath_table
c420c13056340a00e4cd63fdf6e4f4fc,esporte_lazer,470,700,10,5000,220,150,220,sports_leisure
98615693c104cb69e8746bdbad198317,esporte_lazer,410,3430,10,3000,190,20,120,sports_leisure
da93657c402ea46729003c282352d727,esporte_lazer,400,11600,10,17950,330,280,230,sports_leisure
41da75141264c3bde21ecea85a4cb8b7,cama_mesa_banho,600,6290,30,88000,330,120,330,bed_bath_table
aafdd162fb3c1c192698bcee92418e37,brinquedos,560,8360,30,4000,250,450,200,toys
fb829a6572df5239767c1ccde5c6916c,cama_mesa_banho,550,3520,20,13500,500,110,110,bed_bath_table
9ea3e671b22bfe796818b4fac0d6b974,consoles_games,310,6880,10,3050,200,120,190,consoles_games
627d58d6a24ab3695604a3c4d8fb8e48,utilidades_domesticas,450,3620,80,8250,430,190,180,housewares
86ace59cc2c5fc5aba374641f4090e54,utilidades_domesticas,590,2800,10,5000,180,160,160,housewares
5aabb9c72866bc1b6aff2fb42852be3b,instrumentos_musicais,470,7050,50,9000,540,70,540,musical_instruments
6160c6145b50c401702912baf0fd7de5,moveis_cozinha_area_de_servico_jantar_e_jardim,380,2450,10,40000,310,420,430,kitchen_dining_laundry_garden_furniture
9093d520c7871c0d57998f4b5386870b,malas_acessorios,540,5950,20,2840,160,140,150,luggage_accessories
b64ed807e9a505b54796b0937146d0bc,cama_mesa_banho,600,2260,10,19000,490,70,400,bed_bath_table
7a8eb3bd149ed8073f9a9db5ea1fafd9,moveis_escritorio,590,6030,10,93500,520,510,170,office_furniture
f8a7665279f140d238371c8e7604c204,moveis_escritorio,590,2490,20,6500,400,110,110,office_furniture
2527d5ced6628c0e47d84293794bc208,beleza_saude,460,21690,40,2000,160,60,110,health_beauty
53ab1363bbc2573a252d86619a782424,ferramentas_jardim,570,3830,20,18000,300,100,250,garden_tools
19fde409ed843f30b4bc54739121bf7e,relogios_presentes,390,1680,10,5050,180,100,130,watches_gifts
5ef336462ba740ddd4727319e26207e6,construcao_ferramentas_jardim,460,11570,10,17250,220,210,140,costruction_tools_garden
e869c12a2f4763dbfc1a8398d20a1213,cama_mesa_banho,310,2350,10,3000,330,50,230,bed_bath_table
1632189d4c3d9e64cf3fd110b93f1a19,fashion_bolsas_e_acessorios,560,14740,10,2000,160,20,110,fashion_bags_accessories
125038493b2c4e27fa12194038806161,papelaria,560,3030,30,15000,380,300,280,stationery
951375c9c10ed889b35034522e5a334e,casa_construcao,360,3440,10,7500,400,170,150,home_construction
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,590,18930,10,65500,200,200,200,computers_accessories
5dc2803129fe8ba196cef70c76d6ddf5,automotivo,360,6570,10,114500,600,600,190,auto
78e289a7c7224015c83ae9b7dd4d29c9,cama_mesa_banho,490,7290,10,23000,200,300,300,bed_bath_table
659ad89a496494282d5dc1af1428c582,cama_mesa_banho,520,4440,20,9500,500,160,160,bed_bath_table
e2e921d1e2a5acc453c66618a9261b47,papelaria,530,2470,10,19000,400,160,350,stationery
ea73128566d1b082e5101ce46f8107c7,moveis_decoracao,630,2540,20,25000,490,130,410,furniture_decor
90f83991bae254d0fd02bdddaa20b340,moveis_decoracao,590,2410,10,14000,400,100,340,furniture_decor
b3cd491b3a347c8becc23fa5515440f9,utilidades_domesticas,600,4460,50,150000,520,280,520,housewares
2ec5162658b1b4db8fc79e9fc88a0b1f,ferramentas_jardim,600,15500,50,237000,810,350,170,garden_tools
3b40b07af370eaeb124725c4c70ed73a,cama_mesa_banho,590,6260,20,8330,480,70,400,bed_bath_table
518461aa554cd12890fa4baedfc868dc,brinquedos,530,4280,30,22080,340,230,240,toys
79f6572780845bf4fa186acf04e4f67a,utilidades_domesticas,550,1260,10,8000,160,200,150,housewares
9eec04a029e2b9372276f3748011b493,beleza_saude,490,10040,20,2000,200,100,200,health_beauty
d58fee6a26472392dc2450375c7f935a,moveis_decoracao,570,870,10,10000,400,70,340,furniture_decor
e8ac63e69971f9cf0bd7a7f78b8841ab,relogios_presentes,590,5440,50,4500,160,20,110,watches_gifts
1f8fc2e117826028a2f1ad01a8638d62,utilidades_domesticas,450,3470,10,40500,320,320,220,housewares
7bbe91ccbf899dc40a38d012a4dc411f,eletroportateis,480,7360,10,29000,160,340,320,small_appliances
8f6387569fb290305759ad8221abc957,construcao_ferramentas_construcao,590,10050,20,4000,270,50,160,construction_tools_construction
aa42f2680f5e6e56c11150b064101e2e,utilidades_domesticas,490,4440,10,173000,400,700,400,housewares
8994237d820597beb5dc3cd977f6bbd5,bebes,600,18970,70,82500,600,400,200,baby
c1b63d4c57e9d56a827fdb72afeaa246,utilidades_domesticas,570,4780,10,5500,260,90,110,housewares
f72ddd64b808244cb34e9e02e9bd92fb,automotivo,470,5700,10,33000,350,200,200,auto
ef703385b2707af7f9af3e185679811c,cama_mesa_banho,540,3240,10,10000,420,80,360,bed_bath_table
d338b69b9fffb4c3bd206b5350406873,utilidades_domesticas,470,5180,10,9500,250,320,250,housewares
5e26cbd45b83e411e82e3a8cafa8d951,bebes,370,15560,10,7000,200,200,300,baby
0748ca850e6e0ac086799ba43d270d3b,automotivo,530,5750,50,31000,210,210,210,auto
f24bb438da3185d5fd5a19e4d7433827,instrumentos_musicais,560,7600,40,29000,470,90,470,musical_instruments
ca3d7d7b66676d1731e2fe13b5243c43,cool_stuff,390,15140,10,17000,280,360,270,cool_stuff
a2c98a9d7f6f4906717d7994e8a32e7b,utilidades_domesticas,370,15210,20,13500,280,230,250,housewares
451f6a5c5b15c9c5819256be358df9f0,utilidades_domesticas,520,4610,60,12500,280,200,280,housewares
b47f7c9903cbd0bed2968a1b4cd21ed6,ferramentas_jardim,330,2220,20,29000,170,260,270,garden_tools
96b0a882d11b17ce51238420ec63e3a1,cama_mesa_banho,560,6410,40,21500,500,100,400,bed_bath_table
f26e831dd6a085fbe6c442ba3efb970f,moveis_decoracao,590,6000,10,10500,250,250,250,furniture_decor
1fc06ef354abfb79af03e2ac29577b03,papelaria,580,1830,20,32000,280,550,370,stationery
c4787eeb6ad12f7e301f8a9349404443,informatica_acessorios,480,2610,10,8670,320,140,140,computers_accessories
6fb016838aaad4bf1ad6999980e1c2ef,eletronicos,570,3730,10,1750,200,120,160,electronics
6d1c8953d76a10ae638ccf223406c7e8,papelaria,480,2210,10,9000,240,70,140,stationery
9fc96a5f44c80640e0ad172c9ff13703,esporte_lazer,340,11590,10,6000,230,230,230,sports_leisure
4e6506f33f7d3a6b813c618ccedb8270,brinquedos,600,3750,10,8000,350,50,350,toys
9e164b4afdecc7c67fb9b6f12c104e21,esporte_lazer,540,18230,10,4500,180,180,180,sports_leisure
32fe2e14dc21d43b5b9bf110de7d3a4a,beleza_saude,340,14360,10,4000,200,200,200,health_beauty
4d9e8a6d8d07e4f47e093b8c2999ae01,eletronicos,600,5170,40,2000,160,60,140,electronics
b8983274d38e4c05381bc3c80af2ad2e,esporte_lazer,520,14160,10,3000,160,160,160,sports_leisure
3ecdca110c08b28987d694dc625bea20,cama_mesa_banho,550,6120,10,16000,400,70,340,bed_bath_table
30d1842be9c62546d3fb853119602ac2,eletrodomesticos_2,500,9140,30,119000,650,350,350,home_appliances_2
831870523df81c6ec172475d41509880,perfumaria,370,4140,20,1000,160,160,110,perfumery
49484d56efdb9b218cbb9f96a117ffd2,beleza_saude,530,6240,20,5750,170,150,130,health_beauty
ada800a927673ac73cdfbbd2c832331b,utilidades_domesticas,590,5130,10,23500,290,340,160,housewares
5264cb4a58b418d789758d2f82913ca2,cama_mesa_banho,600,2880,20,4500,350,30,280,bed_bath_table
ec7dad92a5f70cbc21297b16d7a2be96,cama_mesa_banho,310,2110,30,14000,350,200,480,bed_bath_table
a925c2de748323d87a9a854884672e03,utilidades_domesticas,580,6860,20,3500,300,100,160,housewares
746c966d44ff02686cb380876c74a079,automotivo,570,6790,50,43000,780,40,470,auto
91ebe9416c3c012500b800bd56e5f836,moveis_decoracao,500,14660,100,7000,350,20,250,furniture_decor
28e5952cd1bf2d11f282fe5ab0c1e733,ferramentas_jardim,400,13470,20,11000,250,250,250,garden_tools
283dc451ad3918badb976d56ff887289,cama_mesa_banho,580,1880,10,16500,440,20,350,bed_bath_table
1da0fbb35cfdc9fcb6d48dfddca69513,esporte_lazer,430,5350,30,7000,160,230,150,sports_leisure
a0a6b0afd47416d62bb25892c68b6296,ferramentas_jardim,560,5250,20,5500,300,80,250,garden_tools
484cd384cbaef07d790fa5b3747269da,beleza_saude,280,29200,10,3500,200,200,200,health_beauty
ad548cefdd8ba3faa511884b1c8a0788,bebidas,520,8440,10,13000,200,200,200,drinks
b1155d555059310e04305e94fcd42746,industria_comercio_e_negocios,530,20830,50,9000,400,300,300,industry_commerce_and_business
3c12d600fecb7aab3c4e4cd7755f1de3,automotivo,480,9250,20,51000,650,250,250,auto
e453ac0b522a20f7d08bb343b7753482,telefonia,600,7520,60,3000,170,40,120,telephony
2d58f9383bf9170598663ad36c0859a2,moveis_decoracao,500,2000,30,12000,340,80,240,furniture_decor
75a5a551d4df33f03926c6ebb48e64af,brinquedos,370,11560,10,3000,180,140,110,toys
45448d98662daee2e5ee969475a90826,livros_interesse_geral,290,6270,10,12000,150,150,190,books_general_interest
7bfc5364656fdd3296de69d274b5ff07,esporte_lazer,360,2580,10,6000,400,80,110,sports_leisure
86304b9e4529f2686bc91f37c6392801,cama_mesa_banho,600,6040,20,37000,500,100,400,bed_bath_table
1a8aea590bd168ec134d9f19ae6d78ee,moveis_escritorio,480,23220,10,114000,580,400,580,office_furniture
002af88741ba70c7b5cf4e4a0ad7ef85,cool_stuff,440,6290,30,6000,400,300,400,cool_stuff
ca38c039b717207dec906f4fa9a21db7,beleza_saude,530,37340,50,5380,230,120,340,health_beauty
1fafb4fdc8f7b3d202cb39f1218934e7,informatica_acessorios,340,2770,20,1000,200,30,150,computers_accessories
320e20e13905991b0d83e8f181fcc196,moveis_decoracao,630,4760,20,3000,800,100,600,furniture_decor
68fe8893052a044100e60cd0c8c6b274,informatica_acessorios,530,9610,10,18500,390,120,220,computers_accessories
337a76815f8f765a51535e787101c8fa,cama_mesa_banho,530,5960,40,19560,450,180,350,bed_bath_table
d316be2b41acc6a122548a0d08570ca6,casa_construcao,540,5620,20,150000,500,300,500,home_construction
cb6c1c21ebc9c153a7baf319c515657a,informatica_acessorios,240,7180,20,2000,410,20,290,computers_accessories
156929d95f2ef8373a04db2cb82bc3e1,fashion_bolsas_e_acessorios,540,8400,10,1000,160,140,140,fashion_bags_accessories
53a0052cf484bbda6ee2de455d79ce9f,cama_mesa_banho,470,5060,10,4500,450,150,350,bed_bath_table
40749a37d68c1827c0ccd1844e9e3c8f,telefonia,470,5890,20,1000,160,30,110,telephony
a3126b78e50cb94ff1a2826837bc6877,moveis_decoracao,470,19050,30,6500,680,80,130,furniture_decor
daa3da30305b9336cef3c41816ff74a8,automotivo,590,4640,20,1000,160,100,150,auto
920bf581fe574693cfaa6ed89a4037be,relogios_presentes,490,3870,30,10000,160,20,110,watches_gifts
6eb364d89e0060b1e8941218b5390416,eletronicos,550,2340,10,1000,200,70,120,electronics
cf944645d4ff2a3eed3ae17f641ea861,fashion_underwear_e_moda_praia,520,5790,10,4500,420,40,140,fashion_underwear_beach
1cb7476fb94699f09e7efa70f8ea659c,utilidades_domesticas,240,4670,10,3000,260,20,110,housewares
38faaf77a4cd4dfb50ea8512e66285b0,relogios_presentes,380,6900,20,5000,190,90,150,watches_gifts
dd6d43bda53615e4256be41869079f9a,informatica_acessorios,540,5960,30,4500,190,50,130,computers_accessories
0b63f1722fa0d70cbe07b4ef00a5a544,esporte_lazer,250,9050,40,16260,260,150,170,sports_leisure
c50663262403f916d58303c231e7ed3a,moveis_decoracao,560,2270,70,11000,310,110,260,furniture_decor
05555b7712bfdb1c0809b44166e33a25,brinquedos,600,7630,10,2000,250,30,250,toys
d44044e34c071272f708ec2e6fa3ddfe,automotivo,470,3760,20,11000,450,160,200,auto
a6b5c06253205267d5a66952a4524a83,ferramentas_jardim,490,11540,10,16250,450,300,300,garden_tools
0bbb557651f08b3c732d9836de4d0bc3,market_place,410,6260,10,56000,600,150,400,market_place
ea2012e0b6ae52438a98f2c18108beed,beleza_saude,600,14510,20,2500,160,160,160,health_beauty
b5425c2d45ee77117cf4c0305b97048d,utilidades_domesticas,510,5180,10,11000,250,320,250,housewares
28779f909a42ab24127dd742496e00f8,informatica_acessorios,380,6010,10,8000,460,180,180,computers_accessories
9759a740aa84f55b71c0c8c306a80737,beleza_saude,430,5070,10,18750,230,230,230,health_beauty
70c88258b8fd97e776fb7f57022427bc,cama_mesa_banho,530,3820,20,32000,470,210,410,bed_bath_table
ba9265216c522801fe15027496aade98,automotivo,600,6510,50,46000,720,40,440,auto
a437d4e13afed02d510ea08321cdc5b7,relogios_presentes,580,4310,10,5000,210,160,170,watches_gifts
cd0efbe03468ba1f0f33c664b53747a9,esporte_lazer,480,11480,10,2500,160,80,120,sports_leisure
755d50f7034720815db9431dc2f1cb27,ferramentas_jardim,530,9190,40,3000,1040,90,120,garden_tools
00de606a5dda99c2499f94ef18282977,automotivo,590,6420,50,16500,600,80,330,auto
6b90709b6db8b6076b0b0c71cc70d06b,fashion_bolsas_e_acessorios,600,2400,50,500,170,40,130,fashion_bags_accessories
1f1354b0aa934e7ad75546467a6d028b,moveis_decoracao,470,3720,10,4000,370,150,270,furniture_decor
9c1f132d460c48b30f756f3585d4a894,esporte_lazer,490,2220,10,9750,190,200,150,sports_leisure
ee506a406849de8c60a4bceb731e7832,esporte_lazer,340,4810,10,2500,160,160,160,sports_leisure
42bb409da80c21a2ab7f65ec0c4f04d8,eletrodomesticos_2,460,3820,20,117100,450,370,290,home_appliances_2
2e58d459f2a674ee7b0d3d1336712acb,perfumaria,400,6690,10,4600,180,130,130,perfumery
3efc85af0f3cf5746f41ac6f4c9070da,moveis_decoracao,470,2330,40,4000,290,120,230,furniture_decor
b0b727747746e677a470d0948bb68520,instrumentos_musicais,600,15100,30,29000,530,110,310,musical_instruments
ddb282389fb7c7594479b90a76e4d884,moveis_decoracao,460,20250,20,6000,650,110,130,furniture_decor
01503fbd89d42654631476b292b8bc8c,esporte_lazer,600,21570,30,4000,300,300,300,sports_leisure
0c753fe6a58dfa7a27bda5de76e779c3,esporte_lazer,150,11270,10,13380,230,120,140,sports_leisure
c972f4335f5cbefd22a5826ee661ac93,utilidades_domesticas,500,8970,20,4500,200,100,200,housewares
17fc8cc736bd5d1f6714f41102d6ff30,brinquedos,450,9210,20,5000,280,150,200,toys
80db55ab8514dce76cb6a22d5014b73a,esporte_lazer,550,14850,20,3000,160,160,160,sports_leisure
37b68dc7d701dd876736ad568b8f152f,bebes,400,8110,30,3500,380,80,380,baby
b463e740932577be6bedc720f216e79c,cama_mesa_banho,470,1830,10,10000,160,160,160,bed_bath_table
e9f4db3edb652e8ae0afcdcf04c17b39,beleza_saude,510,8510,10,4000,190,170,150,health_beauty
0302c3fcf5e2d9526e243db50d30d5e3,utilidades_domesticas,260,1900,20,2000,300,110,250,housewares
ccbbe3645167596bb592b1401c72c20c,beleza_saude,360,7830,10,4120,170,140,140,health_beauty
737d944446ee3b1e8c234bc57ecf7ca8,cama_mesa_banho,580,2740,10,29000,470,130,350,bed_bath_table
99e51ed7faea9cbf65fc7bb4ea396cd0,cool_stuff,310,5570,10,26000,370,390,280,cool_stuff
391f848f4bc78479c9370a65a94f1d7f,beleza_saude,530,14220,20,28500,350,250,300,health_beauty
1558f7b0a51472d4c2af9153a2255beb,cama_mesa_banho,600,3350,30,31500,600,100,600,bed_bath_table
dc879e9d6b20db101d5822d992f48415,cool_stuff,360,32280,30,8500,220,220,220,cool_stuff
4c165ddec9f86318b210a89f1e3b6761,automotivo,550,2570,10,43000,920,140,210,auto
41cd333a4af5e36df81fc0b83ccf8e2d,bebes,590,8670,30,107500,380,470,440,baby
153409f359e71cf10b3935f68a69875d,cama_mesa_banho,570,2700,10,8500,480,130,370,bed_bath_table
bd160228a5f454ada5a6b0354c96a0d2,cama_mesa_banho,610,5090,10,45000,450,150,350,bed_bath_table
3e2ab11261c392c92d33ea7f9fb8de3a,bebes,480,3790,10,2500,370,140,270,baby
99e6f14f74a00605ad9cfe8c4bb29385,telefonia,540,5200,80,3000,180,50,120,telephony
7c3dd2ee1b4512bc2c741154fc0d2ad3,eletrodomesticos,390,990,10,1470,220,150,220,home_appliances
b191d7bf910b82744bf36a5ee9b041d8,perfumaria,470,5580,20,4500,220,160,160,perfumery
cc355167431c600415628883f63f9da5,relogios_presentes,570,16160,30,3000,160,110,120,watches_gifts
a239d49293b522b341e4d9105a308e5c,esporte_lazer,320,5430,20,2500,250,250,200,sports_leisure
bbc9e653c2f5794542ac3867ab5ab757,cama_mesa_banho,470,2210,10,5700,300,40,260,bed_bath_table
ae1848ad278bbd5098dea4a749b333a1,esporte_lazer,380,1830,20,2000,200,200,200,sports_leisure
321c788deb64e03c83312213e1ddc6f4,relogios_presentes,560,6050,10,5500,200,110,160,watches_gifts
c8abdbe349a97073e7aebc795be55bd8,esporte_lazer,590,15690,30,21500,1050,150,150,sports_leisure
2c1a4c9437bc5311d6ea858485992ca8,instrumentos_musicais,310,5320,60,13000,360,100,260,musical_instruments
ebc76392dcafcf451f626382c71680cf,cama_mesa_banho,600,2980,10,32500,330,80,400,bed_bath_table
32ad146ce66014dd98fdc2190bc995d6,esporte_lazer,360,4910,10,2000,180,90,130,sports_leisure
2c3dfe5b09e660349378f30d628d70bb,construcao_ferramentas_construcao,420,8360,10,6500,160,110,110,construction_tools_construction
3a16a1a14bd38281492d2a047c96e04d,automotivo,500,13570,30,16000,300,300,250,auto
c6a212ed7d57767d94530e11fabcd06f,automotivo,450,12530,40,2000,160,70,110,auto
df0c26d7ddb998e2517658a55e46e48a,eletrodomesticos_2,430,1220,10,144000,550,150,360,home_appliances_2
85df056390074964b49be3a497aabd9a,utilidades_domesticas,540,2190,10,1900,160,160,160,housewares
24fee4a800146a47846fa0e345b6d6ed,agro_industria_e_comercio,220,3530,10,8000,200,200,200,agro_industry_and_commerce
ac5b8f2f2dde997ff8819a6845ae15f0,instrumentos_musicais,560,12630,20,151000,450,200,1000,musical_instruments
